,Rk,Player,Pos,Age,Tm,G,GS,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MP_y,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
139,140,Jordan Farmar,PG,25,NJN,39,5,21.3,3.8,8.1,.467,1.4,3.2,.440,2.4,4.9,.484,.554,1.5,1.6,.905,0.2,1.4,1.6,3.3,0.6,0.1,1.7,1.3,10.4,831,17.4,.592,.397,.200,1.0,7.8,4.3,29.0,1.5,0.2,16.6,22.6,,1.8,0.0,1.8,.104,,2.5,-2.1,0.4,0.5
140,141,Derrick Favors,PF,20,UTA,65,9,21.2,3.4,6.8,.499,0.0,0.0,,3.4,6.8,.499,.499,1.9,3.0,.649,2.4,4.1,6.5,0.7,0.6,1.0,1.6,2.2,8.8,1376,17.1,.537,.000,.436,13.0,22.5,17.7,5.0,1.4,3.8,16.3,20.7,,1.4,1.6,3.0,.105,,-0.6,-0.5,-1.1,0.3
141,142,Raymond Felton,PG,27,POR,60,56,31.8,4.4,10.7,.407,1.0,3.4,.305,3.3,7.3,.453,.455,1.7,2.1,.806,0.5,2.0,2.5,6.5,1.3,0.2,2.8,2.0,11.4,1906,13.4,.491,.316,.193,1.6,7.6,4.6,33.3,2.2,0.4,19.6,20.8,,0.7,1.0,1.7,.042,,-0.3,-1.2,-1.5,0.2
142,143,Rudy Fernandez,SG,26,DEN,31,1,22.9,3.2,7.3,.440,1.3,3.9,.328,1.9,3.3,.573,.529,1.0,1.4,.698,0.3,1.8,2.1,2.4,1.0,0.1,1.3,1.2,8.6,710,13.3,.549,.542,.191,1.5,8.9,5.3,15.9,2.2,0.3,14.1,17.8,,0.8,0.4,1.2,.083,,0.6,0.1,0.7,0.5
143,144,Kyrylo Fesenko,C,25,IND,3,0,5.7,0.7,1.7,.400,0.0,0.0,,0.7,1.7,.400,.400,1.3,2.0,.667,0.7,2.3,3.0,0.3,0.7,0.0,0.0,0.7,2.7,17,29.8,.524,.000,1.200,13.3,46.0,29.8,9.5,6.2,0.0,0.0,20.4,,0.1,0.1,0.1,.374,,4.7,3.6,8.4,0.0
144,145,Landry Fields,SG,23,NYK,66,62,28.7,3.6,7.8,.460,0.5,1.8,.256,3.1,5.9,.523,.490,1.2,2.1,.562,0.9,3.3,4.2,2.6,1.2,0.3,1.5,1.5,8.8,1894,12.0,.506,.236,.267,3.6,13.5,8.5,14.5,2.1,0.7,15.1,16.0,,0.8,2.6,3.4,.085,,-1.1,1.1,0.0,1.0
145,146,Derek Fisher,PG,37,TOT,63,43,22.575,1.975,5.475,0.36,0.6,1.75,0.32,1.425,3.775,0.38,0.41,0.825,0.925,0.88,0.15,1.6,1.75,2.2,0.725,0.1,1.025,1.775,5.325,855.75,7.15,0.45,0.317,0.168,0.8,7.47,4.35,14.02,1.62,0.2,14.38,13.9,,-0.025,0.6,0.625,0.027,,-3.925,0.0,-3.925,-0.325
146,147,Jonny Flynn,PG,22,TOT,29,1,14.45,1.625,4.55,0.35,0.325,1.2,0.29,1.225,3.35,0.37,0.39,1.0,1.35,0.74,0.3,1.075,1.35,3.35,0.225,0.1,1.25,0.775,4.575,278.25,11.15,0.44,0.259,0.299,2.17,8.82,5.43,35.62,0.8,0.4,19.43,20.18,,0.025,0.1,0.075,0.011,,-1.325,-3.425,-4.775,-0.2
147,148,Jeff Foote,C,24,NOH,4,0,9.8,0.5,1.5,.333,0.0,0.0,,0.5,1.5,.333,.333,0.0,0.0,,0.3,1.3,1.5,0.0,0.0,0.3,0.5,1.3,1.0,39,-0.9,.333,.000,.000,3.1,15.0,9.2,0.0,0.0,2.1,25.0,9.7,,-0.1,0.0,-0.1,-0.079,,-8.4,-2.4,-10.8,-0.1
148,149,Gary Forbes,SG,26,TOR,48,2,14.9,2.3,5.6,.413,0.6,1.7,.349,1.7,3.9,.441,.467,1.4,1.9,.725,0.6,1.6,2.1,1.1,0.5,0.1,1.1,1.2,6.6,713,13.3,.513,.306,.336,4.5,12.2,8.4,13.7,1.8,0.5,14.8,24.1,,0.1,0.7,0.8,.053,,-0.4,-0.6,-1.0,0.2
149,150,TJ Ford,PG,28,SAS,14,0,13.6,1.4,3.1,.442,0.1,0.6,.250,1.2,2.5,.486,.465,0.8,1.0,.786,0.2,1.1,1.3,3.2,0.6,0.1,1.6,1.6,3.6,191,11.0,.519,.186,.326,1.8,8.8,5.4,32.7,2.4,0.8,31.9,17.2,,0.0,0.2,0.2,.053,,-2.8,0.7,-2.0,0.0
150,151,Courtney Fortson,PG,23,TOT,10,0,9.35,1.1,3.2,0.34,0.3,1.325,0.23,0.8,1.875,0.41,0.39,0.975,1.45,0.67,0.55,0.875,1.475,0.975,0.325,0.0,0.975,0.475,3.45,59.75,9.575,0.44,0.41,0.455,6.75,11.43,9.05,15.98,2.02,0.0,20.18,23.9,,-0.075,0.075,-0.05,-0.03,,-3.4,-0.975,-4.4,-0.025
151,152,Jeff Foster,C,35,IND,11,0,12.8,0.8,1.6,.500,0.1,0.1,1.000,0.7,1.5,.471,.528,0.5,0.8,.667,1.6,2.2,3.8,0.4,0.7,0.1,0.6,2.4,2.3,141,11.1,.569,.056,.500,14.5,19.0,16.7,4.2,3.0,0.6,24.2,9.3,,0.2,0.2,0.4,.134,,-2.2,1.6,-0.6,0.1
152,153,Randy Foye,SG,28,LAC,65,48,25.9,3.9,9.9,.398,2.0,5.1,.386,2.0,4.8,.410,.496,1.1,1.3,.859,0.4,1.7,2.1,2.2,0.7,0.4,1.1,2.0,11.0,1682,13.5,.522,.511,.132,1.7,8.1,4.9,14.2,1.5,1.2,9.7,20.7,,2.4,0.8,3.2,.092,,1.1,-0.9,0.2,0.9
153,154,Jimmer Fredette,PG,22,SAC,61,7,18.6,2.8,7.3,.386,1.3,3.5,.361,1.5,3.8,.409,.473,0.7,0.8,.833,0.3,0.9,1.2,1.8,0.5,0.0,1.1,1.2,7.6,1135,10.8,.495,.484,.108,1.6,5.7,3.5,15.1,1.3,0.2,12.5,20.4,,0.5,-0.2,0.3,.012,,-0.9,-2.5,-3.4,-0.4
154,155,Channing Frye,PF,28,PHO,64,59,26.1,4.0,9.6,.416,1.4,4.1,.346,2.6,5.5,.469,.490,1.1,1.3,.890,1.1,4.8,5.9,1.4,0.7,1.1,1.0,2.8,10.5,1669,14.9,.519,.429,.134,4.8,20.6,12.8,8.3,1.3,3.0,8.8,19.3,,1.8,1.9,3.7,.106,,0.2,0.7,0.9,1.2
155,156,Dan Gadzuric,C,33,NYK,2,0,6.5,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,1.0,.000,0.5,2.0,2.5,0.0,0.5,0.5,0.5,2.0,0.0,13,-4.3,.000,.000,1.000,8.8,35.9,22.2,0.0,4.0,6.1,25.8,13.4,,-0.1,0.0,0.0,-0.169,,-15.9,0.3,-15.7,0.0
156,157,Sundiata Gaines,SG,25,NJN,57,12,13.9,1.8,4.8,.376,0.5,1.4,.341,1.3,3.3,.392,.428,1.0,1.7,.615,0.5,1.4,1.9,2.2,1.0,0.0,0.9,1.0,5.1,793,15.0,.465,.303,.354,3.8,12.2,7.9,27.2,3.7,0.2,14.2,21.1,,0.4,0.6,1.0,.059,,-0.5,0.8,0.3,0.5
157,158,Danilo Gallinari,SF,23,DEN,43,40,31.4,4.5,10.8,.414,1.4,4.3,.328,3.1,6.6,.470,.479,4.2,4.9,.871,0.7,4.0,4.7,2.7,1.0,0.5,1.6,2.0,14.6,1351,16.5,.563,.393,.448,2.5,14.6,8.7,13.0,1.6,1.3,10.9,20.7,,2.9,1.0,3.9,.140,,1.9,-0.1,1.8,1.3
158,159,Francisco Garcia,SF,30,SAC,49,3,16.3,1.8,4.7,.376,0.8,2.7,.290,1.0,2.0,.490,.459,0.5,0.6,.800,0.2,1.8,2.0,0.6,0.7,0.8,0.4,1.5,4.8,798,10.7,.483,.572,.131,1.4,12.7,6.8,5.8,2.3,3.4,8.3,14.4,,0.3,0.5,0.8,.048,,-1.6,0.9,-0.7,0.3
159,160,Kevin Garnett*,C,35,BOS,60,60,31.1,6.5,13.0,.503,0.1,0.2,.333,6.5,12.8,.505,.505,2.7,3.2,.857,1.1,7.1,8.2,2.9,0.9,1.0,1.8,2.4,15.8,1864,20.4,.550,.012,.243,4.4,25.8,15.6,17.9,1.6,2.5,11.1,24.9,,2.6,4.3,6.9,.178,,1.8,2.5,4.3,2.9
160,161,Marc Gasol,C,27,MEM,65,65,36.5,5.5,11.4,.482,0.0,0.2,.083,5.5,11.2,.489,.483,3.6,4.9,.748,1.8,7.1,8.9,3.1,1.0,1.9,1.9,3.1,14.6,2370,18.4,.541,.016,.428,5.8,23.1,14.3,14.1,1.4,4.1,12.1,19.1,,4.2,4.0,8.2,.166,,1.0,2.1,3.1,3.1
161,162,Pau Gasol,PF,31,LAL,65,65,37.4,7.1,14.1,.501,0.1,0.4,.259,7.0,13.7,.508,.504,3.1,4.0,.782,2.8,7.6,10.4,3.6,0.6,1.4,2.2,2.0,17.4,2430,20.4,.547,.029,.285,8.8,21.8,15.6,17.2,0.8,2.6,12.1,22.1,,5.2,3.1,8.3,.165,,2.6,0.8,3.4,3.3
162,163,Rudy Gay,SF,25,MEM,65,65,37.3,7.5,16.4,.455,0.8,2.7,.312,6.6,13.8,.482,.480,3.2,4.0,.791,2.0,4.4,6.4,2.3,1.5,0.8,2.5,2.1,19.0,2422,17.8,.521,.162,.246,6.1,14.1,10.1,10.8,2.1,1.8,12.0,25.1,,2.8,3.3,6.0,.120,,1.7,0.2,1.9,2.4
163,164,Alonzo Gee,SG,24,CLE,63,31,29.0,3.6,8.7,.412,0.7,2.2,.321,2.9,6.6,.442,.452,2.7,3.4,.788,1.6,3.5,5.1,1.8,1.3,0.3,1.8,2.4,10.6,1827,13.2,.516,.249,.385,6.1,14.3,10.0,10.6,2.4,0.7,15.0,18.7,,1.2,1.2,2.4,.063,,-1.2,-0.2,-1.4,0.3
164,165,Paul George,SG,21,IND,66,66,29.7,4.3,9.7,.440,1.4,3.5,.385,2.9,6.1,.472,.510,2.2,2.8,.802,0.8,4.8,5.6,2.4,1.6,0.6,1.8,2.9,12.1,1958,16.5,.555,.366,.285,3.2,17.9,10.6,13.6,2.9,1.5,14.0,19.3,,2.8,3.2,6.0,.148,,1.4,2.1,3.4,2.7
165,166,Daniel Gibson,SG,25,CLE,35,7,26.2,2.5,7.1,.351,1.6,4.0,.396,0.9,3.1,.294,.462,1.0,1.2,.791,0.3,2.6,2.9,2.2,0.7,0.5,1.3,2.0,7.5,916,9.2,.493,.560,.173,1.3,11.6,6.3,13.5,1.5,1.3,14.4,15.3,,0.2,0.3,0.5,.028,,-1.9,-0.4,-2.2,-0.1
166,167,Taj Gibson,PF,26,CHI,63,0,20.4,3.2,6.4,.495,0.0,0.0,,3.2,6.4,.495,.495,1.3,2.1,.622,2.1,3.1,5.3,0.7,0.4,1.3,1.0,2.1,7.7,1284,16.9,.522,.000,.334,12.0,16.8,14.4,5.9,1.1,4.5,11.5,18.6,,1.8,2.6,4.5,.167,,-0.7,1.5,0.8,0.9
167,168,Manu Ginobili,SG,34,SAS,34,7,23.3,4.4,8.4,.526,1.5,3.7,.413,2.9,4.7,.616,.618,2.6,3.0,.871,0.5,2.9,3.4,4.4,0.7,0.4,1.9,1.6,12.9,792,24.1,.668,.442,.354,2.7,13.9,8.4,30.3,1.6,1.1,16.3,22.7,,3.4,0.9,4.2,.257,,5.8,1.0,6.9,1.8
168,169,Mickell Gladness,PF,25,TOT,26,7,9.5,0.925,2.225,0.4,0.0,0.0,,0.925,2.225,0.4,0.4,0.2,0.475,,0.5,1.7,2.2,0.225,0.175,0.775,0.275,1.2,2.125,182.0,8.075,0.41,0.0,0.158,6.0,23.82,15.12,4.17,1.02,5.5,18.0,12.45,,-0.05,0.175,0.15,0.023,,-5.5,0.425,-5.075,-0.1
169,170,Ryan Gomes,SF,29,LAC,32,2,13.3,1.0,3.0,.326,0.1,0.9,.138,0.8,2.1,.409,.347,0.3,0.3,.727,0.4,1.5,1.9,0.4,0.5,0.0,0.5,1.1,2.3,425,4.4,.371,.305,.116,3.9,13.3,8.5,4.1,2.0,0.0,13.1,12.5,,-0.5,0.3,-0.2,-0.021,,-5.3,-0.7,-6.0,-0.4
170,171,Drew Gooden,C,30,MIL,56,46,26.2,5.1,11.7,.437,0.3,1.0,.291,4.8,10.8,.450,.449,3.1,3.7,.846,2.3,4.2,6.5,2.6,0.8,0.6,1.9,2.0,13.7,1469,18.8,.512,.084,.317,9.5,18.0,13.6,16.5,1.6,1.7,12.7,25.7,,2.0,1.5,3.6,.116,,1.5,-0.6,1.0,1.1
171,172,Ben Gordon,SG,28,DET,52,21,26.9,4.5,10.2,.442,1.2,2.8,.429,3.3,7.4,.446,.501,2.3,2.6,.860,0.3,2.1,2.3,2.4,0.7,0.2,2.2,2.2,12.5,1398,13.5,.549,.277,.257,1.2,9.5,5.2,16.5,1.3,0.6,16.3,23.3,,1.0,0.7,1.7,.058,,-0.3,-1.4,-1.7,0.1
172,173,Eric Gordon,SG,23,NOH,9,9,34.4,7.0,15.6,.450,1.1,4.4,.250,5.9,11.1,.530,.486,5.4,7.2,.754,0.2,2.6,2.8,3.4,1.4,0.4,2.7,2.2,20.6,310,19.2,.549,.286,.464,0.8,8.7,4.8,19.3,2.3,1.1,12.5,29.4,,0.5,0.3,0.7,.115,,2.1,-0.3,1.8,0.3
173,174,Marcin Gortat,C,27,PHO,66,66,32.0,6.5,11.7,.555,0.0,0.0,.000,6.5,11.6,.557,.555,2.5,3.8,.649,2.8,7.2,10.0,0.9,0.7,1.5,1.4,2.2,15.4,2114,21.2,.578,.003,.326,10.0,25.0,17.6,4.8,1.2,3.4,9.3,20.8,,4.9,2.7,7.6,.172,,2.2,0.0,2.2,2.3
174,175,Andrew Goudelock,SG,23,LAL,40,0,10.5,1.7,4.4,.391,0.7,1.9,.373,1.0,2.5,.404,.471,0.3,0.3,.917,0.1,0.7,0.8,0.5,0.1,0.0,0.5,0.8,4.4,419,8.4,.488,.431,.069,1.4,6.6,4.1,8.0,0.5,0.0,10.5,21.9,,0.0,0.1,0.1,.011,,-2.6,-2.4,-5.0,-0.3
175,176,Danny Granger,SF,28,IND,62,62,33.3,6.3,15.2,.416,2.0,5.2,.381,4.3,10.0,.434,.481,4.1,4.7,.873,1.3,3.7,5.0,1.8,1.0,0.6,1.8,2.3,18.7,2062,18.6,.542,.343,.309,4.3,12.3,8.4,9.7,1.6,1.5,9.3,25.9,,4.5,2.2,6.7,.155,,3.5,-0.6,2.9,2.5
176,177,Aaron Gray,C,27,TOR,49,40,16.6,1.7,3.3,.516,0.0,0.0,,1.7,3.3,.516,.516,0.5,1.0,.532,1.7,4.0,5.7,0.6,0.4,0.3,1.0,2.6,3.9,813,11.1,.526,.000,.292,12.1,28.3,20.3,5.5,1.5,1.7,21.9,13.5,,0.1,1.3,1.4,.082,,-3.6,0.1,-3.5,-0.3
177,178,Danny Green,SG,24,SAS,66,38,23.1,3.2,7.2,.442,1.5,3.5,.436,1.7,3.7,.449,.549,1.2,1.5,.790,0.8,2.6,3.5,1.3,0.9,0.7,1.0,1.6,9.1,1522,15.5,.579,.491,.210,4.2,12.9,8.6,8.3,2.0,2.2,11.4,17.6,,2.5,2.0,4.5,.142,,1.8,1.2,3.0,1.9
178,179,Gerald Green,SF,26,NJN,31,2,25.2,5.0,10.3,.481,1.4,3.5,.391,3.6,6.8,.529,.548,1.6,2.1,.754,0.5,3.0,3.5,1.1,0.9,0.5,1.8,2.6,12.9,781,15.8,.574,.344,.203,2.2,14.2,8.0,8.5,1.9,1.7,13.6,23.6,,0.8,0.4,1.2,.072,,0.7,-0.5,0.2,0.4
179,180,Willie Green,SG,30,ATL,53,2,17.4,2.9,6.1,.471,0.9,2.1,.442,1.9,4.0,.486,.548,0.9,1.1,.857,0.3,1.2,1.5,0.8,0.4,0.1,0.6,1.4,7.6,922,13.9,.578,.348,.172,1.9,8.2,5.1,7.4,1.3,0.5,8.6,19.5,,1.4,0.9,2.4,.122,,0.1,-0.6,-0.5,0.3
180,181,Donte Greene,PF,23,SAC,53,7,14.7,2.0,5.0,.406,0.5,2.0,.238,1.6,3.0,.516,.453,0.8,1.0,.800,0.4,2.2,2.5,0.6,0.3,0.5,0.6,1.3,5.4,777,11.8,.491,.395,.207,2.6,16.9,9.4,6.8,1.2,2.7,9.9,18.0,,0.3,0.3,0.7,.041,,-1.6,-0.8,-2.4,-0.1
181,182,Blake Griffin,PF,22,LAC,66,66,36.2,8.5,15.5,.549,0.0,0.2,.125,8.5,15.2,.556,.550,3.7,7.1,.521,3.3,7.6,10.9,3.2,0.8,0.7,2.3,3.3,20.7,2392,23.4,.557,.016,.458,10.7,25.1,17.8,16.6,1.2,1.7,10.9,26.6,,6.6,2.6,9.2,.185,,3.9,-0.2,3.7,3.4
182,183,Hamed Haddadi,C,26,MEM,35,0,5.9,0.7,1.4,.542,0.0,0.0,.000,0.7,1.3,.553,.542,0.5,0.7,.692,0.8,1.2,2.0,0.2,0.0,0.7,0.6,1.2,2.0,206,16.3,.589,.021,.542,15.6,24.9,20.1,6.1,0.3,10.3,26.1,17.7,,0.1,0.4,0.6,.131,,-3.9,2.4,-1.4,0.0
183,184,Jordan Hamilton,SF,21,DEN,26,2,9.9,1.8,4.3,.432,0.7,1.8,.362,1.2,2.5,.484,.509,0.1,0.2,.400,0.4,2.0,2.4,0.8,0.2,0.1,0.6,0.6,4.4,258,13.9,.508,.423,.045,5.1,22.4,14.0,12.6,0.8,0.9,12.4,22.3,,0.1,0.2,0.3,.055,,1.3,-1.1,0.1,0.1
184,185,Richard Hamilton,SG,33,CHI,28,28,24.9,5.0,11.1,.452,0.6,1.6,.370,4.4,9.4,.466,.479,1.0,1.3,.784,0.7,1.6,2.4,3.0,0.4,0.0,1.8,2.0,11.6,697,13.2,.500,.148,.119,3.3,7.2,5.3,21.0,0.9,0.1,13.1,24.5,,0.5,0.8,1.3,.092,,-0.7,-0.9,-1.7,0.1
185,186,Tyler Hansbrough,PF,26,IND,66,0,21.8,2.9,7.3,.405,0.0,0.0,.000,2.9,7.2,.406,.405,3.4,4.2,.813,1.7,2.7,4.4,0.5,0.8,0.1,1.0,2.4,9.3,1442,14.7,.511,.002,.580,8.9,13.7,11.3,3.5,2.0,0.5,9.8,20.9,,2.2,1.7,3.9,.129,,-1.1,-0.7,-1.8,0.1
186,187,Luke Harangody,PF,24,CLE,21,1,11.0,1.1,3.1,.354,0.2,1.0,.238,0.9,2.1,.409,.392,0.4,0.6,.750,1.0,1.6,2.5,0.3,0.3,0.1,0.2,0.8,2.9,231,10.4,.427,.323,.185,9.5,16.9,13.0,4.3,1.4,1.0,5.4,14.5,,0.1,0.1,0.2,.046,,-1.3,-1.6,-3.0,-0.1
187,188,James Harden,SG,22,OKC,62,2,31.4,5.0,10.1,.491,1.8,4.7,.390,3.1,5.4,.579,.582,5.0,6.0,.846,0.5,3.6,4.1,3.7,1.0,0.2,2.2,2.4,16.8,1946,21.1,.660,.464,.587,1.9,12.2,7.4,19.3,1.6,0.6,14.8,21.6,,7.5,1.8,9.3,.230,,4.1,0.2,4.3,3.1
188,189,Justin Harper,PF,22,ORL,14,0,6.0,0.6,2.2,.290,0.1,0.9,.154,0.5,1.3,.389,.323,0.0,0.1,.000,0.2,0.6,0.9,0.1,0.1,0.2,0.4,0.4,1.4,84,1.7,.318,.419,.032,4.1,12.5,8.2,3.9,1.3,2.8,16.0,20.9,,-0.3,0.1,-0.3,-0.145,,-7.7,-2.3,-9.9,-0.2
189,190,Josh Harrellson,PF,22,NYK,37,4,14.6,1.7,4.0,.423,0.5,1.6,.339,1.2,2.4,.478,.490,0.4,0.7,.615,1.3,2.6,3.9,0.3,0.6,0.5,0.5,1.3,4.4,540,13.7,.505,.396,.174,10.0,21.0,15.4,3.3,2.2,3.0,11.1,15.0,,0.4,1.0,1.4,.127,,-0.5,0.6,0.1,0.3
190,191,Al Harrington,PF,31,DEN,64,1,27.5,5.4,12.1,.446,1.6,4.7,.333,3.8,7.3,.519,.512,1.9,2.8,.676,1.1,5.0,6.1,1.4,0.9,0.2,1.8,2.8,14.2,1761,15.3,.535,.392,.228,4.9,20.4,12.9,8.2,1.7,0.5,11.6,24.4,,1.6,1.6,3.2,.088,,0.5,-0.8,-0.4,0.7
191,192,Devin Harris,PG,28,UTA,63,63,27.6,3.8,8.6,.445,1.2,3.4,.362,2.6,5.2,.498,.516,2.5,3.3,.746,0.2,1.6,1.8,5.0,1.0,0.2,1.9,2.2,11.3,1741,16.0,.564,.393,.386,0.8,6.7,3.7,28.3,1.9,0.6,16.1,19.5,,3.3,0.8,4.2,.115,,1.6,-0.8,0.8,1.2
192,193,Manny Harris,SG,22,CLE,26,5,17.5,2.3,5.8,.400,0.5,1.4,.333,1.8,4.4,.421,.440,1.6,2.3,.695,0.4,2.3,2.7,1.2,0.5,0.2,1.0,1.1,6.7,456,11.7,.492,.240,.393,2.6,15.3,8.7,11.8,1.5,1.0,13.3,20.0,,0.1,0.2,0.3,.030,,-1.4,-0.9,-2.3,0.0
193,194,Terrel Harris,SG,24,MIA,22,1,14.5,1.3,3.8,.349,0.4,1.8,.205,1.0,2.0,.477,.398,0.6,1.0,.667,0.8,1.5,2.3,1.2,0.4,0.1,1.1,1.5,3.6,318,6.7,.434,.470,.253,7.0,11.9,9.6,12.2,1.5,0.5,21.3,17.1,,-0.3,0.4,0.1,.011,,-4.4,-0.7,-5.1,-0.3
194,195,Tobias Harris,SF,19,MIL,42,9,11.4,1.9,4.0,.467,0.1,0.5,.261,1.7,3.5,.500,.485,1.0,1.3,.815,0.7,1.7,2.4,0.5,0.3,0.2,0.7,1.1,5.0,479,14.2,.540,.136,.320,6.7,16.8,11.6,7.4,1.4,1.1,13.9,20.6,,0.4,0.4,0.9,.087,,-1.0,-0.9,-1.9,0.0
195,196,Udonis Haslem,PF,31,MIA,64,10,24.8,2.4,5.6,.423,0.0,0.0,,2.4,5.6,.423,.423,1.3,1.6,.814,1.8,5.5,7.3,0.7,0.5,0.4,0.9,2.2,6.0,1589,10.9,.479,.000,.286,9.1,25.6,17.7,4.0,1.2,1.2,13.0,13.5,,0.7,2.8,3.5,.106,,-2.2,-0.2,-2.4,-0.2
196,197,Spencer Hawes,C,23,PHI,37,29,24.9,4.2,8.6,.489,0.1,0.3,.250,4.1,8.3,.498,.494,1.1,1.5,.727,2.1,5.2,7.3,2.6,0.4,1.3,1.5,2.7,9.6,920,18.1,.517,.038,.172,9.4,23.3,16.3,17.6,0.9,3.9,13.8,20.3,,1.1,1.9,2.9,.152,,-0.2,1.6,1.5,0.8
197,198,Chuck Hayes,C,28,SAC,54,9,19.2,1.4,3.1,.429,0.0,0.0,.000,1.4,3.1,.435,.429,0.5,0.7,.667,1.3,3.0,4.3,1.4,0.7,0.3,0.9,2.1,3.2,1039,8.9,.459,.012,.229,7.3,18.0,12.4,10.4,1.8,1.2,21.1,9.9,,0.1,0.5,0.6,.028,,-3.2,0.2,-3.0,-0.3
198,199,Gordon Hayward,SF,21,UTA,66,58,30.5,4.0,8.9,.456,0.8,2.4,.346,3.2,6.5,.496,.503,2.9,3.5,.832,0.9,2.6,3.5,3.1,0.8,0.6,1.7,1.6,11.8,2015,15.5,.568,.271,.396,3.3,9.9,6.6,15.9,1.4,1.6,13.7,17.8,,3.8,1.0,4.9,.116,,1.7,-0.1,1.5,1.8
199,200,Lazar Hayward,SF,25,OKC,26,0,5.4,0.5,1.5,.342,0.2,0.5,.286,0.3,0.9,.375,.395,0.3,0.5,.583,0.1,0.5,0.6,0.2,0.1,0.0,0.3,0.7,1.4,141,3.1,.427,.368,.316,1.7,10.6,6.5,4.2,1.1,0.5,17.2,16.8,,-0.2,0.1,-0.1,-0.040,,-6.5,-1.9,-8.5,-0.2
200,201,Brendan Haywood,C,32,DAL,54,54,21.2,2.2,4.2,.518,0.0,0.0,,2.2,4.2,.518,.518,0.8,1.8,.469,2.6,3.4,6.0,0.4,0.4,1.0,0.9,2.2,5.2,1146,12.9,.520,.000,.421,13.7,18.0,15.9,2.6,1.1,3.8,14.5,12.8,,1.1,1.6,2.7,.114,,-2.1,0.2,-1.9,0.0
201,202,Gerald Henderson,SG,24,CHA,55,55,33.3,6.0,13.1,.459,0.2,0.9,.234,5.8,12.3,.475,.467,2.8,3.7,.760,1.2,2.9,4.1,2.3,0.9,0.4,1.8,2.3,15.1,1831,14.0,.511,.065,.282,3.9,10.5,7.0,13.5,1.4,0.8,11.0,23.0,,0.8,0.2,1.0,.026,,-1.0,-1.7,-2.7,-0.3
202,203,Xavier Henry,SG,20,NOH,45,0,16.9,2.0,5.1,.395,0.2,0.4,.412,1.8,4.7,.393,.410,1.2,1.9,.612,0.5,1.8,2.4,0.8,0.6,0.2,0.8,1.3,5.3,759,9.2,.450,.075,.373,3.8,12.7,8.3,7.6,1.9,0.9,11.7,18.7,,-0.4,0.7,0.2,.015,,-3.7,-0.3,-4.0,-0.4
203,204,Roy Hibbert,C,25,IND,65,65,29.8,5.1,10.3,.497,0.0,0.0,.000,5.1,10.3,.498,.497,2.6,3.7,.711,3.3,5.5,8.8,1.7,0.5,2.0,2.0,3.0,12.8,1937,19.3,.539,.001,.358,12.5,20.7,16.6,9.9,0.9,5.2,14.2,21.1,,3.2,3.0,6.2,.154,,1.0,0.4,1.4,1.7
204,205,JJ Hickson,PF,23,TOT,54,19,26.15,4.45,8.8,0.48,0.0,0.05,0.0,4.45,8.775,0.48,0.48,1.975,3.05,0.64,2.85,4.1,6.975,0.95,0.575,0.725,1.4,1.825,10.825,772.0,16.3,0.51,0.005,0.343,11.95,18.83,15.28,6.18,1.2,2.15,12.9,19.48,,0.8,0.525,1.3,0.088,,-0.175,-1.575,-1.75,0.05
205,206,Cory Higgins,PG,22,CHA,38,0,11.1,1.4,4.2,.325,0.1,0.5,.200,1.3,3.7,.343,.338,1.1,1.6,.700,0.2,0.7,0.9,0.9,0.1,0.2,1.0,1.1,3.9,423,4.1,.402,.125,.375,1.8,7.9,4.7,15.0,0.6,1.1,17.3,24.6,,-1.2,-0.1,-1.3,-0.150,,-6.6,-3.8,-10.4,-0.9
206,207,Nene,C,29,TOT,39,33,27.4,5.725,10.125,0.56,0.0,0.15,0.0,5.725,10.0,0.57,0.56,2.575,3.875,0.67,1.675,5.775,7.475,1.925,0.85,1.075,2.175,2.425,14.025,626.0,20.925,0.59,0.013,0.382,7.2,24.12,15.7,12.32,1.57,3.02,15.4,22.83,,0.85,0.775,1.625,0.148,,1.675,1.225,2.9,0.575
207,208,George Hill,PG,25,IND,50,9,25.5,3.4,7.6,.442,1.1,2.9,.367,2.3,4.7,.489,.513,1.8,2.3,.778,0.6,2.4,3.0,2.9,0.8,0.3,1.0,2.0,9.6,1274,15.7,.557,.387,.308,2.8,10.5,6.7,18.8,1.7,1.1,10.8,17.2,,2.8,1.3,4.0,.152,,1.8,0.5,2.3,1.4
208,209,Grant Hill*,SF,39,PHO,49,46,28.1,4.1,9.2,.446,0.3,1.1,.264,3.8,8.1,.470,.461,1.7,2.2,.761,0.6,2.9,3.5,2.2,0.8,0.6,1.3,1.8,10.2,1378,12.3,.500,.118,.242,2.4,11.5,7.0,12.1,1.5,1.5,11.5,18.6,,0.6,0.9,1.6,.055,,-1.4,0.5,-0.9,0.4
